loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit
35000,35000,35000,36 months,13.98%,1195.88,C,Fab. supervisor,10+ years,MORTGAGE,110000,Verified,0,debt_consolidation,945xx,CA,27.32,0,Sep-88,3,,,18,0,313361,74.20%,32,w,0,0,1,INDIVIDUAL,0,0,0,0,0,667103,330277,68900
30000,30000,30000,36 months,18.24%,1088.19,D,Sr. Clinical Research,10+ years,RENT,110000,Verified,0,debt_consolidation,786xx,TX,17.31,0,Jun-89,2,24,,33,0,36851,74.30%,62,w,0,0,1,INDIVIDUAL,0,0,0,0,0,240163,41609,25900
17000,17000,17000,36 months,10.15%,549.75,B,Sales analyst,5 years,RENT,39000,Not Verified,0,debt_consolidation,337xx,FL,7.94,0,3-Nov,2,,,7,0,5627,44.30%,13,w,0,0,1,INDIVIDUAL,0,0,0,0,0,12700,5627,9000
9975,9975,9975,36 months,14.99%,345.74,C,clerk,< 1 year,OWN,25000,Source Verified,0,debt_consolidation,670xx,KS,24.68,1,4-Oct,0,16,,13,0,19687,74.30%,21,f,0,0,1,INDIVIDUAL,0,0,0,0,0,37132,28683,19400
11800,11800,11800,36 months,14.49%,406.11,C,HIGH DOLLAR COLLECTOR,6 years,OWN,68900,Verified,0,small_business,300xx,GA,18.88,0,Nov-86,0,,50,9,2,5981,70.40%,44,w,0,0,1,INDIVIDUAL,0,0,0,1,1,108936,93731,4300
6500,6500,6500,36 months,7.69%,202.76,A,Line technician,7 years,MORTGAGE,61000,Not Verified,0,debt_consolidation,985xx,WA,13.93,0,2-Oct,0,68,,9,0,1413,33.60%,15,w,0,0,1,INDIVIDUAL,0,0,0,0,0,217544,12286,1700
6075,6075,6075,36 months,14.99%,210.57,C,Associate Commissions Specialist,2 years,MORTGAGE,29654.58,Verified,0,debt_consolidation,309xx,GA,20.68,0,1-Mar,1,74,,11,0,5450,48.20%,21,f,0,0,1,INDIVIDUAL,0,0,0,0,0,83610,25734,800
17500,17500,17500,36 months,12.99%,589.56,C,Owner/ physician,10+ years,MORTGAGE,120000,Verified,0,debt_consolidation,347xx,FL,16.46,3,Jun-86,1,1,,15,0,7153,32.70%,36,f,0,0,1,INDIVIDUAL,1,0,62,0,0,324822,22175,8900
23475,23475,23475,36 months,11.67%,776.02,B,Senior Compliance Manager,< 1 year,RENT,107000,Verified,0,debt_consolidation,600xx,IL,26.1,0,2-Sep,0,,,20,0,28104,33.40%,33,f,0,0,1,INDIVIDUAL,0,0,0,0,0,142176,75227,65200
14400,14400,14400,36 months,10.99%,471.37,B,Licensed Insurance Sales Agent,3 years,MORTGAGE,41000,Not Verified,0,credit_card,312xx,GA,26.7,1,Oct-96,1,20,38,26,1,26154,67.20%,43,w,0,0,1,INDIVIDUAL,0,0,0,0,1,146988,108866,15300
15000,15000,15000,36 months,16.29%,529.51,D,enginner,7 years,RENT,80000,Verified,0,debt_consolidation,945xx,CA,9.6,0,3-Aug,0,,,9,0,24167,95.50%,15,w,0,0,1,INDIVIDUAL,0,0,0,0,0,25300,24167,25200
5800,5800,5800,36 months,23.43%,225.82,F,Livehaul driver,8 years,OWN,52000,Source Verified,0,debt_consolidation,749xx,OK,24.23,0,2-Dec,3,28,,7,0,3586,67.70%,23,w,0,0,1,INDIVIDUAL,0,0,0,0,0,50094,41368,3200
5000,5000,5000,36 months,13.98%,170.84,C,Medical Records Tek,3 years,OWN,30000,Source Verified,0,debt_consolidation,392xx,MS,33.4,0,3-Oct,0,75,,12,0,4786,42.70%,20,f,0,0,1,INDIVIDUAL,0,0,0,0,0,47115,39014,5100
16500,16500,16500,36 months,12.49%,551.91,B,Office manager,10+ years,RENT,50000,Not Verified,0,credit_card,846xx,UT,21.8,0,Dec-00,0,40,,16,0,21670,70.40%,32,w,0,0,1,INDIVIDUAL,0,0,0,0,0,30800,21670,17100
15175,15175,15175,36 months,6.03%,461.86,A,Maintenance,< 1 year,RENT,34000,Not Verified,0,credit_card,983xx,WA,26.9,0,Jul-93,0,62,,9,0,15192,37.90%,22,f,0,0,1,INDIVIDUAL,0,0,0,0,0,65445,29499,39600
8000,8000,8000,36 months,13.35%,270.91,C,supervisor,5 years,RENT,46628,Not Verified,1,debt_consolidation,951xx,CA,5.3,0,5-Sep,0,,,9,0,8779,57.40%,14,w,0,0,1,INDIVIDUAL,0,0,0,0,0,15300,8779,4700
1800,1800,1800,36 months,17.57%,64.69,D,Marketing Consultant,9 years,RENT,33000,Not Verified,0,debt_consolidation,532xx,WI,5.67,0,Dec-91,0,44,,4,0,6571,98.10%,26,w,0,0,1,INDIVIDUAL,0,0,0,0,0,84196,84067,6700
5000,5000,5000,36 months,16.99%,178.24,D,Fraud Specialist,2 years,RENT,35000,Not Verified,0,debt_consolidation,336xx,FL,4.7,0,8-Jun,0,,,7,0,4587,47.80%,11,f,0,0,1,INDIVIDUAL,0,0,0,0,0,13100,8087,7600
20000,20000,20000,36 months,9.17%,637.58,B,Clinical Research Associate,1 year,OWN,75000,Verified,0,credit_card,770xx,TX,31.39,0,Oct-95,0,66,,11,0,19290,79%,21,f,0,0,1,INDIVIDUAL,0,0,0,0,0,99319,60303,22400
17500,17500,17500,36 months,12.49%,585.36,B,Q.C. TECHNICIAN,10+ years,MORTGAGE,65000,Not Verified,1,debt_consolidation,392xx,MS,21.98,0,3-Mar,0,34,,7,0,5942,87.40%,24,w,0,0,1,INDIVIDUAL,0,0,0,0,0,211623,13527,6800
7200,7200,7200,36 months,12.99%,242.57,C,sales,9 years,RENT,60000,Verified,1,other,030xx,NH,7.86,0,Mar-99,0,,,2,0,1711,57%,6,w,0,0,1,INDIVIDUAL,0,0,0,0,0,27598,23858,3000
30000,30000,30000,36 months,13.35%,1015.89,C,Field Clinical Specialist,4 years,OWN,100000,Verified,0,debt_consolidation,478xx,IN,20.28,0,Apr-96,0,,,25,0,41132,56.50%,58,f,0,0,1,INDIVIDUAL,0,0,0,0,0,110430,72623,45100
25000,25000,25000,36 months,8.39%,787.92,A,Risk Management,5 years,MORTGAGE,100000,Not Verified,0,home_improvement,606xx,IL,10.22,1,May-87,0,14,,7,0,3350,25.20%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,527897,21204,3500
2000,2000,2000,36 months,14.99%,69.33,C,,n/a,RENT,21600,Source Verified,0,other,331xx,FL,13.78,0,Sep-88,0,46,,9,0,4283,29.50%,15,f,0,0,1,INDIVIDUAL,0,0,0,0,0,14500,4283,5300
8825,8825,8825,36 months,9.17%,281.34,B,adm. assistant,10+ years,RENT,35000,Not Verified,0,credit_card,112xx,NY,21.95,1,1-Dec,1,10,,6,0,10751,66%,15,w,0,0,1,INDIVIDUAL,0,0,0,0,0,31300,19514,7300
8950,8950,8950,36 months,14.49%,308.03,C,technical support specialist,1 year,RENT,30000,Verified,1,debt_consolidation,903xx,CA,20.24,0,3-Nov,0,58,,5,0,4866,65%,13,f,0,0,1,INDIVIDUAL,0,0,0,0,0,25980,17572,7500
5300,5300,5250,36 months,16.99%,188.94,D,Sr Technician,5 years,MORTGAGE,54000,Source Verified,0,debt_consolidation,871xx,NM,32.87,0,Jun-93,4,44,58,10,1,8248,46.90%,19,f,0,0,1,INDIVIDUAL,0,0,0,0,0,240976,60754,4800
6000,6000,6000,36 months,13.98%,205.01,C,Senior Director Customer Operations,9 years,MORTGAGE,151000,Not Verified,0,vacation,853xx,AZ,15.74,1,Dec-93,1,4,,16,0,11346,78.80%,51,f,0,0,1,INDIVIDUAL,0,0,0,0,0,452446,96800,7100
12000,12000,12000,36 months,12.49%,401.39,B,Office Manager,10+ years,MORTGAGE,73430,Verified,0,home_improvement,338xx,FL,12.29,1,Nov-96,1,,86,7,1,6765,69%,18,w,0,0,1,INDIVIDUAL,0,0,0,1,0,33479,27846,6250
15000,15000,15000,36 months,13.35%,507.95,C,Dental Assistant & CASINO Dealer,10+ years,MORTGAGE,51000,Source Verified,0,credit_card,706xx,LA,30.09,0,May-95,0,,,19,0,21609,70.60%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,61496,43655,13300
9000,9000,9000,36 months,7.69%,280.75,A,Office Manager,7 years,RENT,47840,Not Verified,0,debt_consolidation,841xx,UT,2.03,0,3-Feb,3,,,2,0,5626,36.30%,18,f,0,0,1,INDIVIDUAL,0,0,0,0,0,15500,5626,15500
2375,2375,2375,36 months,17.57%,85.36,D,property recording clerk,10+ years,RENT,35000,Not Verified,0,car,937xx,CA,29.6,0,2-Mar,1,,,10,0,6602,47.20%,26,f,0,0,1,INDIVIDUAL,0,0,0,0,0,183547,28712,2500
15000,15000,15000,36 months,7.69%,467.91,A,Architect,5 years,MORTGAGE,81600,Not Verified,0,debt_consolidation,191xx,PA,8.62,0,Oct-97,2,,,7,0,7427,64.60%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,395030,74629,7500
24000,24000,24000,36 months,6.03%,730.46,A,Principal,10+ years,MORTGAGE,78000,Source Verified,0,debt_consolidation,657xx,MO,10.14,0,Oct-93,0,,,17,0,14282,5.20%,55,w,0,0,1,INDIVIDUAL,0,0,0,0,0,420330,81320,70400
20000,20000,20000,36 months,8.39%,630.34,A,CNA,2 years,RENT,100000,Source Verified,1,credit_card,939xx,CA,16.06,0,Jan-00,0,,,6,0,24928,81.70%,14,f,0,0,1,INDIVIDUAL,0,0,0,0,0,55500,33597,24000
7525,7525,7525,36 months,16.29%,265.64,D,city carrier assistant,2 years,MORTGAGE,25000,Source Verified,0,home_improvement,327xx,FL,21.78,2,Dec-87,1,17,,8,0,2673,45.30%,14,w,0,0,1,INDIVIDUAL,0,0,0,0,0,13436,2744,2400
18000,18000,18000,36 months,9.17%,573.83,B,Full service route driver,10+ years,MORTGAGE,50000,Not Verified,0,credit_card,456xx,OH,13.13,1,3-Apr,1,12,,6,0,14770,59.60%,37,f,0,0,1,INDIVIDUAL,0,0,0,0,0,134800,14770,16900
20000,20000,19950,36 months,12.99%,673.79,C,Clinical Psychologist/Owner,7 years,MORTGAGE,103000,Source Verified,0,debt_consolidation,600xx,IL,28.82,3,Apr-98,3,9,,18,0,28916,59.60%,33,f,0,0,1,INDIVIDUAL,0,0,0,0,0,375346,182304,38500
5000,5000,5000,36 months,12.99%,168.45,C,Project Management Assistant,5 years,MORTGAGE,45000,Not Verified,0,home_improvement,711xx,LA,13.58,0,Jun-97,1,37,,6,0,3550,68.30%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,12370,8883,2000
5000,5000,5000,36 months,11.67%,165.29,B,Training Quality Manager,10+ years,MORTGAGE,55000,Not Verified,0,credit_card,322xx,FL,20.29,0,4-Dec,0,,103,12,1,10991,42.40%,24,w,0,0,1,INDIVIDUAL,0,0,0,1,0,155506,25820,9500
5000,5000,5000,36 months,13.35%,169.32,C,Operation Manager,10+ years,MORTGAGE,40000,Verified,0,debt_consolidation,923xx,CA,10.62,1,Jul-93,1,15,,13,0,5848,50%,20,w,0,0,1,INDIVIDUAL,0,0,0,0,0,149200,6080,6900
2600,2600,2600,36 months,15.61%,90.91,D,,n/a,OWN,81000,Verified,0,vacation,406xx,KY,25.9,0,Feb-80,0,31,,14,0,11697,50.40%,63,f,0,0,1,INDIVIDUAL,0,0,0,0,0,242592,73883,8900
2000,2000,2000,36 months,10.15%,64.68,B,esthetician,6 years,RENT,43000,Not Verified,0,debt_consolidation,802xx,CO,18.06,0,Apr-98,0,,103,12,1,170,1%,22,w,0,0,1,INDIVIDUAL,0,0,0,1,0,64397,38412,10500
10000,10000,10000,36 months,6.49%,306.45,A,functional unit manager,10+ years,MORTGAGE,40000,Not Verified,0,credit_card,635xx,MO,18.87,0,3-Aug,0,,,7,0,9473,45.20%,14,f,0,0,1,INDIVIDUAL,0,0,0,0,0,45200,9473,38300
9925,9925,9925,36 months,19.52%,366.43,E,Shift manager (Co-Mgr,10+ years,MORTGAGE,75000,Source Verified,1,debt_consolidation,481xx,MI,10.4,0,1-Dec,1,32,118,9,1,5655,54.40%,15,w,0,0,1,INDIVIDUAL,0,0,0,1,0,221928,23119,3900
20000,20000,20000,36 months,7.69%,623.88,A,"Chief, Field Office",10+ years,RENT,250000,Verified,0,credit_card,100xx,NY,4.63,0,Nov-94,1,,,12,0,6845,26.50%,15,w,0,0,1,INDIVIDUAL,0,0,0,0,0,84837,29583,24900
2400,2400,2400,36 months,11.67%,79.34,B,Specialist,3 years,RENT,14000,Not Verified,0,credit_card,857xx,AZ,21.78,0,9-Aug,0,,,7,0,4317,53.30%,11,f,0,0,1,INDIVIDUAL,0,0,0,0,0,17806,10047,5900
13000,13000,13000,36 months,10.15%,420.39,B,die caster,8 years,RENT,45000,Verified,1,credit_card,156xx,PA,25.57,0,2-Sep,0,,,5,0,11813,99.30%,14,w,0,0,1,INDIVIDUAL,0,0,0,0,0,52294,41308,11900
9000,9000,9000,36 months,12.49%,301.04,B,General manager,5 years,RENT,60000,Not Verified,0,debt_consolidation,984xx,WA,16.46,0,11-Jan,0,,,8,0,7322,69.10%,10,f,0,0,1,INDIVIDUAL,0,0,0,0,0,34922,24300,1300
5000,5000,5000,36 months,8.39%,157.59,A,Customer Accociate,10+ years,MORTGAGE,35000,Not Verified,0,debt_consolidation,599xx,MT,16.22,0,3-Oct,0,56,117,9,1,4178,36%,36,f,0,0,1,INDIVIDUAL,0,0,0,1,0,94342,16542,4200
17000,17000,17000,36 months,11.67%,561.97,B,RN,10+ years,RENT,85000,Not Verified,0,credit_card,750xx,TX,14.36,0,Jan-89,1,52,,15,0,14307,75.30%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,105484,68158,14800
19525,19525,19525,36 months,16.99%,696.03,D,Site Supervisor,7 years,MORTGAGE,49000,Not Verified,0,debt_consolidation,782xx,TX,19.81,0,Feb-88,1,136,,8,0,23784,91.80%,14,f,0,0,1,INDIVIDUAL,0,0,0,0,0,123341,25004,19900
10000,10000,10000,36 months,6.49%,306.45,A,Web Developer,4 years,MORTGAGE,75000,Source Verified,0,home_improvement,953xx,CA,6.06,0,4-Aug,1,,,7,0,772,4.60%,16,w,0,0,1,INDIVIDUAL,0,0,0,0,0,183063,11560,14000
14500,14500,14500,36 months,14.49%,499.04,C,area manager,10+ years,OWN,95000,Verified,0,small_business,070xx,NJ,3.18,0,Oct-97,2,72,69,8,1,2308,16.40%,28,f,0,0,1,INDIVIDUAL,0,0,0,1,0,20394,6889,13300
7200,7200,7200,36 months,11.67%,238.01,B,Operation Representative,10+ years,RENT,36296,Verified,0,debt_consolidation,606xx,IL,15.05,0,Mar-91,1,,,13,0,4903,42%,18,w,0,0,1,INDIVIDUAL,0,0,0,0,0,16095,8947,9325
8000,8000,7900,36 months,12.99%,269.52,C,Surgery Aide,3 years,MORTGAGE,35000,Not Verified,1,debt_consolidation,922xx,CA,13.96,0,4-Sep,2,50,,12,0,10534,64.60%,27,f,0,0,1,INDIVIDUAL,0,0,0,0,0,326300,10534,9000
32000,32000,32000,36 months,12.99%,1078.06,C,Mechanic,10+ years,MORTGAGE,96000,Source Verified,0,credit_card,290xx,SC,27.81,0,Jan-84,2,,,17,0,46021,53.70%,30,w,0,0,1,INDIVIDUAL,0,0,0,0,0,332120,95592,64600
14575,14575,14575,36 months,14.49%,501.62,C,Proyect Manager,8 years,MORTGAGE,66000,Verified,1,credit_card,021xx,MA,17.89,3,4-Oct,2,12,,13,0,15953,59.50%,24,f,0,0,1,INDIVIDUAL,0,0,0,0,0,377058,32807,14700
12000,12000,12000,36 months,8.39%,378.2,A,surgery resident,2 years,MORTGAGE,52000,Not Verified,0,credit_card,631xx,MO,11.21,0,4-Sep,0,45,,16,0,11808,82%,30,f,0,0,1,INDIVIDUAL,0,0,0,0,0,233095,114131,10800
10000,10000,10000,36 months,17.57%,359.38,D,Facilities maintenance manager,5 years,RENT,42000,Source Verified,0,debt_consolidation,931xx,CA,16.81,0,9-Jan,2,,,9,0,9104,61.90%,11,w,0,0,1,INDIVIDUAL,0,0,0,0,0,20700,14169,3000
7500,7500,7500,36 months,10.15%,242.54,B,Senior Research Associate,4 years,RENT,47900,Source Verified,0,credit_card,641xx,MO,19.24,1,Nov-97,1,8,,11,0,14777,53.70%,25,f,0,0,1,INDIVIDUAL,0,0,0,0,0,87362,58652,11500
5000,5000,5000,36 months,8.39%,157.59,A,AE,< 1 year,RENT,110000,Not Verified,0,debt_consolidation,752xx,TX,2.14,0,3-Aug,0,,,2,0,7337,82.40%,8,w,0,0,1,INDIVIDUAL,0,0,0,0,0,8900,7337,8900
4450,4450,4450,36 months,13.98%,152.05,C,,n/a,MORTGAGE,45683,Verified,0,home_improvement,730xx,OK,21.73,0,Dec-97,3,,70,6,1,269,21%,63,w,0,0,1,INDIVIDUAL,0,0,0,1,0,26218,23257,0
16000,16000,16000,36 months,14.49%,550.66,C,Custodian,10+ years,MORTGAGE,51000,Verified,0,debt_consolidation,930xx,CA,12.56,0,2-Mar,6,57,,7,0,6295,40.10%,31,w,0,0,1,INDIVIDUAL,0,0,0,0,0,247700,14628,12500
35000,35000,35000,36 months,8.39%,1103.09,A,Sales Manager,3 years,MORTGAGE,180000,Source Verified,0,debt_consolidation,064xx,CT,10.54,0,Aug-87,0,,,17,0,46637,57.50%,41,w,0,0,1,INDIVIDUAL,0,0,0,0,0,432702,93665,62600
9000,9000,9000,36 months,8.39%,283.65,A,owner,10+ years,MORTGAGE,60000,Source Verified,0,debt_consolidation,903xx,CA,20.62,0,Nov-89,0,54,,6,0,5764,80.50%,14,f,0,0,1,INDIVIDUAL,0,0,0,0,0,47321,35040,13400
5375,5375,5375,36 months,18.99%,197,E,Accounts Receivables/ Collections,2 years,RENT,42000,Source Verified,0,debt_consolidation,074xx,NJ,17.11,0,10-Dec,1,,51,11,1,5357,45%,12,w,0,0,1,INDIVIDUAL,0,0,0,0,0,19387,10515,4100
8500,8500,8500,36 months,8.39%,267.9,A,Registered Nurse,< 1 year,MORTGAGE,83000,Not Verified,1,debt_consolidation,338xx,FL,18.88,0,Dec-92,0,38,,12,0,6055,29.60%,38,f,0,0,1,INDIVIDUAL,0,0,0,0,0,296227,24963,9400
5950,5950,5950,36 months,18.99%,218.08,E,Administrative Assistant,10+ years,OWN,28000,Source Verified,0,debt_consolidation,313xx,GA,16.5,1,Feb-00,1,23,,18,0,3438,9.60%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,43800,10275,13400
7200,7200,7200,36 months,6.03%,219.14,A,Senior Software Developer,2 years,MORTGAGE,98000,Not Verified,0,debt_consolidation,303xx,GA,10.99,0,Aug-00,0,,,7,0,10878,27.70%,21,w,0,0,1,INDIVIDUAL,0,0,0,0,0,409026,22387,39300
5000,5000,5000,36 months,12.99%,168.45,C,Director commercial bus sales,1 year,RENT,88000,Source Verified,0,credit_card,890xx,NV,16.53,0,Aug-77,1,,113,8,2,10050,71.80%,15,f,0,0,1,INDIVIDUAL,0,0,0,1,1,55763,39356,5900
12250,12250,12150,36 months,12.49%,409.75,B,,n/a,OWN,28000,Verified,1,debt_consolidation,798xx,TX,19.63,0,Aug-77,0,,105,15,1,14093,40.50%,31,w,0,0,1,INDIVIDUAL,0,0,0,1,0,34800,14093,11100
10575,10575,10575,36 months,16.29%,373.31,D,,n/a,MORTGAGE,52884,Verified,0,debt_consolidation,200xx,DC,4.92,0,1-Aug,0,25,21,8,1,5637,67.10%,34,f,0,0,1,INDIVIDUAL,0,0,0,0,0,271626,5637,5100
6725,6725,6725,36 months,10.15%,217.48,B,Counter sales,3 years,RENT,35360,Source Verified,0,credit_card,212xx,MD,26.95,0,Nov-00,0,41,,6,0,6741,79.30%,22,w,0,0,1,INDIVIDUAL,0,0,0,0,0,37798,30356,5800
5000,5000,5000,36 months,17.57%,179.69,D,Inventory Control Coordinator,< 1 year,RENT,28000,Source Verified,0,debt_consolidation,857xx,AZ,26.58,0,Oct-99,1,,55,16,1,4574,54.50%,49,f,0,0,1,INDIVIDUAL,0,0,0,1,0,38279,31198,1500
24000,24000,24000,36 months,6.03%,730.46,A,Attorney,7 years,MORTGAGE,190000,Verified,0,debt_consolidation,300xx,GA,12.2,0,1-Aug,0,,,13,0,28133,66.50%,37,f,0,0,1,INDIVIDUAL,0,0,0,0,0,468428,133868,39800
5000,5000,5000,36 months,12.49%,167.25,B,Conductor,4 years,RENT,55000,Not Verified,0,debt_consolidation,100xx,NY,8.71,1,Jan-94,0,4,,9,0,2214,19.30%,29,f,0,0,1,INDIVIDUAL,0,0,0,0,0,17000,5753,1000
5600,5600,5600,36 months,10.15%,181.1,B,Firm Administrator,10+ years,MORTGAGE,45000,Source Verified,0,credit_card,564xx,MN,13.36,1,Jan-00,0,21,,13,0,6707,55%,19,w,0,0,1,INDIVIDUAL,0,0,0,0,0,37533,24632,7800
1500,1500,1500,36 months,13.98%,51.26,C,,n/a,RENT,27500,Verified,0,debt_consolidation,891xx,NV,18.73,1,Apr-83,1,,32,7,1,7653,87%,37,w,0,0,1,INDIVIDUAL,0,0,0,1,0,28465,12096,8000
4200,4200,4200,36 months,11.67%,138.84,B,Secretary,10+ years,MORTGAGE,55000,Not Verified,0,credit_card,301xx,GA,26.47,0,4-Jan,2,,53,9,1,4217,31.90%,26,w,0,0,1,INDIVIDUAL,0,0,0,1,0,186823,56330,6000
9600,9600,9600,36 months,10.99%,314.25,B,Supervisor,4 years,RENT,34000,Source Verified,0,credit_card,554xx,MN,12.25,0,Jul-00,1,80,,8,0,5852,61%,13,w,0,0,1,INDIVIDUAL,0,0,0,0,0,44730,39978,7900
5000,5000,5000,36 months,8.39%,157.59,A,Certified Trainer,2 years,RENT,40000,Source Verified,0,debt_consolidation,142xx,NY,14.97,0,10-Aug,1,,,30,0,2162,4%,31,f,0,0,1,INDIVIDUAL,0,0,0,0,0,56624,2162,34400
28000,28000,28000,36 months,15.61%,979.02,D,CEO,10+ years,MORTGAGE,280000,Verified,0,other,324xx,FL,21.94,3,Mar-94,1,2,15,30,2,25749,63%,62,w,0,0,1,INDIVIDUAL,1,0,25,0,2,891920,166655,26400
16150,16150,16150,36 months,18.24%,585.81,D,"RN, Case Manager-Telecommuter",< 1 year,MORTGAGE,64000,Not Verified,0,credit_card,880xx,NM,26.03,0,Dec-98,1,33,,19,0,13070,52.50%,53,w,0,0,1,INDIVIDUAL,0,0,0,0,0,279278,110575,12600
20000,20000,20000,36 months,8.39%,630.34,A,Claims Adjuster,7 years,OWN,50727,Source Verified,0,credit_card,448xx,OH,27.89,0,2-Sep,0,,,10,0,23589,90.40%,27,f,0,0,1,INDIVIDUAL,0,0,0,0,0,66353,44183,17000
18000,18000,18000,36 months,10.99%,589.22,B,child protection investigator,< 1 year,RENT,40000,Not Verified,0,debt_consolidation,322xx,FL,24.58,0,Aug-99,0,59,,10,0,18156,45.30%,63,w,0,0,1,INDIVIDUAL,0,0,0,0,0,147085,124311,9700
8625,8625,8625,36 months,13.35%,292.07,C,Teacher,< 1 year,MORTGAGE,24000,Not Verified,0,debt_consolidation,625xx,IL,27.85,1,1-Jul,0,15,,18,0,7690,23.40%,37,f,0,0,1,INDIVIDUAL,0,0,0,0,0,144124,134215,28600
1925,1925,1925,36 months,14.99%,66.73,C,Sourcing Management Coordinator,10+ years,RENT,45000,Verified,0,debt_consolidation,600xx,IL,21.44,2,Apr-98,1,8,,20,0,4643,39%,43,f,0,0,1,INDIVIDUAL,0,0,0,0,0,31528,11964,4600
8500,8500,8500,36 months,11.67%,280.99,B,Area Manager,1 year,RENT,55000,Verified,0,credit_card,773xx,TX,18.13,1,Oct-00,0,8,,8,0,7583,37%,13,f,0,0,1,INDIVIDUAL,0,0,0,0,0,60291,35428,6050
3200,3200,3200,36 months,16.29%,112.97,D,Mechanic,10+ years,MORTGAGE,100000,Not Verified,0,debt_consolidation,294xx,SC,23.39,1,Oct-91,0,22,,13,0,22665,85.50%,24,w,0,0,1,INDIVIDUAL,0,0,0,0,0,244395,96392,19100
28000,28000,27950,36 months,9.17%,892.61,B,Owner,9 years,MORTGAGE,110000,Source Verified,0,credit_card,328xx,FL,23.17,0,Dec-87,0,,,14,0,37151,67.40%,26,f,0,0,1,INDIVIDUAL,0,0,0,0,0,319897,83296,20800
7800,7800,7800,36 months,9.17%,248.66,B,Tire Builder,10+ years,MORTGAGE,51000,Not Verified,0,debt_consolidation,665xx,KS,10.31,0,Jul-00,0,67,85,6,1,9328,79.10%,35,w,0,0,1,INDIVIDUAL,0,0,0,1,0,156003,17590,3800
8000,8000,8000,36 months,10.15%,258.71,B,Truck driver,10+ years,MORTGAGE,92000,Source Verified,1,credit_card,032xx,NH,19.7,0,Apr-99,0,34,94,8,1,6422,75.60%,18,w,0,0,1,INDIVIDUAL,0,0,0,0,1,69294,46562,3500
14000,14000,13950,36 months,9.17%,446.31,B,Teacher,10+ years,OWN,75000,Not Verified,0,credit_card,302xx,GA,27.7,0,Jul-97,0,80,,17,0,20311,44.20%,26,f,0,0,1,INDIVIDUAL,0,0,0,0,0,101071,49184,36000
3600,3600,3600,36 months,15.61%,125.88,D,,n/a,MORTGAGE,65000,Verified,0,car,390xx,MS,14.9,0,Jan-95,1,42,,16,0,14269,62%,53,f,0,0,1,INDIVIDUAL,0,0,0,0,0,118971,15559,6300
15000,15000,15000,36 months,8.39%,472.75,A,Enrolled Agent,7 years,MORTGAGE,200000,Not Verified,0,debt_consolidation,082xx,NJ,3.93,1,Dec-85,3,17,,17,0,19139,18.50%,44,w,0,0,1,INDIVIDUAL,0,0,0,0,0,725741,32627,99400
11300,11300,11300,36 months,12.49%,377.98,B,security officer,9 years,RENT,47000,Verified,0,credit_card,394xx,MS,25.05,0,Nov-95,4,,108,12,1,10464,46.30%,34,w,0,0,1,INDIVIDUAL,0,0,0,1,0,51802,34967,16700
8100,8100,8100,36 months,10.99%,265.15,B,Customer service manager,10+ years,MORTGAGE,35000,Verified,0,debt_consolidation,750xx,TX,6.28,0,Mar-99,2,,,12,0,7029,42.20%,32,w,0,0,1,INDIVIDUAL,0,0,0,0,0,121533,7029,12000
4750,4750,4750,36 months,15.61%,166.09,D,,n/a,OWN,20000,Verified,0,home_improvement,191xx,PA,25.93,2,2-Sep,0,5,,7,0,1767,76.80%,22,w,0,0,1,INDIVIDUAL,0,0,0,0,0,17696,13414,800
14300,14300,14150,36 months,9.17%,455.87,B,RN,7 years,MORTGAGE,70000,Not Verified,0,credit_card,280xx,NC,15.81,1,4-Sep,0,5,,12,0,13463,47.40%,23,f,0,0,1,INDIVIDUAL,0,0,0,0,0,183120,27448,17100
17000,17000,17000,36 months,7.12%,525.85,A,Physician Assistant,2 years,RENT,140000,Not Verified,0,debt_consolidation,101xx,NY,13.68,0,2-Jul,0,,,24,0,16863,51.90%,44,w,0,0,1,INDIVIDUAL,0,0,0,0,0,217835,214212,26400
9000,9000,8950,36 months,10.15%,291.04,B,Electrician,9 years,RENT,42000,Source Verified,0,credit_card,922xx,CA,17.6,0,Sep-93,0,,,8,0,30377,46.20%,19,f,0,0,1,INDIVIDUAL,0,0,0,0,0,65800,30377,59800
6250,6250,6250,36 months,19.52%,230.75,E,,n/a,MORTGAGE,23000,Source Verified,0,home_improvement,572xx,SD,13.05,0,Mar-95,2,,,9,0,11193,43%,24,w,0,0,1,INDIVIDUAL,0,0,0,0,0,62000,11193,17100
